timestamp,hour,day_of_week,is_weekend,outside_temp_c,avg_cpu_utilization,active_servers,it_power_kw,cooling_power_kw,total_facility_power_kw
2024-01-03 04:00:00,4,2,False,9.01904400158852,0.3227019036442536,875,419.19566627548875,125.75869988264662,744.9543661581354
2024-01-03 05:00:00,5,2,False,11.60340808100448,0.2825175164889929,892,413.0022498832726,123.90067496498177,736.9029248482544
2024-01-03 06:00:00,6,2,False,12.449221853913647,0.4210092469390974,972,503.8883952099211,151.16651856297634,855.0549137728974
2024-01-03 07:00:00,7,2,False,12.256950153542546,0.3796056950142459,958,480.764902329459,144.2294706988377,824.9943730282966
2024-01-03 08:00:00,8,2,False,8.72312177235549,0.46466654479634295,880,471.56262376831273,141.4687871304938,813.0314108988066
2024-01-03 09:00:00,9,2,False,9.790298764004087,0.5359799748812446,960,541.816310354398,162.5448931063194,904.3612034607173
2024-01-03 10:00:00,10,2,False,11.078416865147544,0.49648881897126873,993,544.755358895388,163.42660766861638,908.1819665640044
2024-01-03 11:00:00,11,2,False,12.374146529260317,0.48564452475688286,1032,561.6740598196412,168.50221794589237,930.1762777655335
2024-01-03 12:00:00,12,2,False,9.471873854354726,0.5217605764144801,977,545.8540332627789,163.75620997883365,909.6102432416126
2024-01-03 13:00:00,13,2,False,10.066070210415251,0.46292508750436373,927,496.102622446618,148.8307867339854,844.9334091806033
2024-01-03 14:00:00,14,2,False,8.231883824409751,0.4828121740244945,914,496.41613082335516,148.92483924700653,845.3409700703617
2024-01-03 15:00:00,15,2,False,8.05930590423431,0.5060730532099773,1018,562.3729472671029,168.71188418013085,931.0848314472337
2024-01-03 16:00:00,16,2,False,12.083935944766514,0.47502744035573935,964,520.5705810011731,156.1711743003519,876.741755301525
2024-01-03 17:00:00,17,2,False,13.178529268624674,0.5334542605133762,934,526.1985117277974,157.8595535183392,884.0580652461366
2024-01-03 18:00:00,18,2,False,10.32919364006365,0.593453325183913,971,570.3472715014318,171.10418145042954,941.4514529518614
2024-01-03 19:00:00,19,2,False,12.487444107300103,0.31228509336964283,902,428.3724616877671,128.51173850633012,756.8842001940973
2024-01-03 20:00:00,20,2,False,11.210814542767695,0.26674373518479777,896,409.20095469023147,122.76028640706943,731.9612410973009
2024-01-03 21:00:00,21,2,False,9.204466913797502,0.2499129916261869,847,381.1205215629521,114.33615646888562,695.4566780318378
2024-01-03 22:00:00,22,2,False,11.224661309853298,0.34247659292525084,884,430.4997232583687,129.1499169775106,759.6496402358794
2024-01-03 23:00:00,23,2,False,13.585106649405102,0.31684177049369083,845,402.8425184268675,120.85275552806024,723.6952739549278
2024-01-04 00:00:00,0,3,False,10.444544594012633,0.360393025053354,939,464.0136202100398,139.20408606301194,803.2177062730517
2024-01-04 01:00:00,1,3,False,13.65264687405745,0.35662988360130504,896,441.41615028270775,132.42484508481232,773.84099536752
2024-01-04 02:00:00,2,3,False,5.291031975199357,0.26983915766929517,894,409.3944827825399,122.81834483476197,732.2128276173019
2024-01-04 03:00:00,3,3,False,12.181489540146325,0.25925580852592967,920,417.4061375375421,125.22184126126263,742.6279787988047
2024-01-04 04:00:00,4,3,False,10.718940739272137,0.36479666201730476,916,454.2614969631405,136.27844908894212,790.5399460520825
2024-01-04 05:00:00,5,3,False,9.953993692962262,0.35677144173599784,903,444.91584475504243,133.47475342651273,778.3905981815551
2024-01-04 06:00:00,6,3,False,10.742691454077036,0.3287091000816724,904,435.26121058953277,130.57836317685982,765.8395737663926
2024-01-04 07:00:00,7,3,False,6.591193291245806,0.26714282074338475,882,402.94798715826613,120.88439614747983,723.8323833057459
2024-01-04 08:00:00,8,3,False,10.13414827285949,0.5235695631382495,994,556.071258303768,166.8213774911304,922.8926357948984
2024-01-04 09:00:00,9,3,False,11.294877824606283,0.5635949772711972,978,562.7783551084924,168.83350653254772,931.6118616410402
2024-01-04 10:00:00,10,3,False,13.543601105391595,0.5138991220109461,937,520.5593909297027,156.1678172789108,876.7272082086134
2024-01-04 11:00:00,11,3,False,9.55843261128083,0.45762630547174676,968,515.9929054786604,154.7978716435981,870.7907771222585
2024-01-04 12:00:00,12,3,False,8.985145567871555,0.5022276082785576,987,543.7294597483746,163.11883792451235,906.8482976728869
2024-01-04 13:00:00,13,3,False,9.605778102545512,0.43169429595331577,889,464.66049164099906,139.3981474922997,804.0586391332988
2024-01-04 14:00:00,14,3,False,12.447255527719005,0.5528980356919396,1011,577.4419656338204,173.2325896901461,950.6745553239665
2024-01-04 15:00:00,15,3,False,11.281112297095046,0.504092216726477,962,530.6746849963483,159.20240549890448,889.8770904952528
2024-01-04 16:00:00,16,3,False,9.571248134880058,0.41159215441233843,931,479.12691830315487,143.73807549094644,822.8649937941013
2024-01-04 17:00:00,17,3,False,11.6644615487742,0.4849662819778159,975,530.3868499713482,159.11605499140444,889.5029049627526
2024-01-04 18:00:00,18,3,False,10.839239593189244,0.5231650755117115,939,525.1508023621988,157.54524070865963,882.6960430708584
2024-01-04 19:00:00,19,3,False,12.589531955634529,0.33334761895122383,928,448.53863615469425,134.56159084640828,783.1002270011026
2024-01-04 20:00:00,20,3,False,9.25529293133731,0.3362052139279913,889,430.7045740727937,129.2113722218381,759.9159462946318
2024-01-04 21:00:00,21,3,False,10.011231631185357,0.2887798896476364,842,391.9610668333239,117.58832004999717,709.5493868833211
2024-01-04 22:00:00,22,3,False,9.88949608048918,0.3783270493540828,883,442.675113831862,132.8025341495586,775.4776479814207
2024-01-04 23:00:00,23,3,False,7.753838606263871,0.3175765399990431,912,435.05192179165095,130.5155765374953,765.5674983291462
2024-01-05 00:00:00,0,4,False,11.28026482215235,0.24217773114974833,844,377.159202036155,113.1477606108465,690.3069626470015
2024-01-05 01:00:00,1,4,False,11.21729022391719,0.3314371314664803,947,456.99838539950275,137.09951561985082,794.0979010193536
2024-01-05 02:00:00,2,4,False,10.712561646734498,0.39905748577851763,955,486.6899595673937,146.0069878702181,832.6969474376118
2024-01-05 03:00:00,3,4,False,10.240315159268409,0.3306535276700026,939,452.84346499285294,135.8530394978559,788.6965044907088
2024-01-05 04:00:00,4,4,False,7.885902269483161,0.436899249256176,934,490.1255595221073,147.0376678566322,837.1632273787395
2024-01-05 05:00:00,5,4,False,9.882507066934105,0.37144839742742586,919,458.1944308943217,137.45832926829652,795.6527601626183
2024-01-05 06:00:00,6,4,False,10.045522265927236,0.3669379081140183,874,434.1814926766608,130.25444780299824,764.435940479659
2024-01-05 07:00:00,7,4,False,9.133549971008378,0.34358008670411955,932,454.28665632329574,136.2859968969887,790.5726532202845
2024-01-05 08:00:00,8,4,False,10.422685916865289,0.49658568961178545,960,526.6889048109256,158.00667144327767,884.6955762542033
2024-01-05 09:00:00,9,4,False,11.560511501167078,0.4868288182440248,963,524.5764607875983,157.37293823627948,881.9493990238777
2024-01-05 10:00:00,10,4,False,14.531933650215112,0.4848865303958737,996,541.7787937097161,162.53363811291482,904.3124318226309
2024-01-05 11:00:00,11,4,False,11.11586914294969,0.5265433581033574,939,526.419685303621,157.9259055910863,884.3455908947074
2024-01-05 12:00:00,12,4,False,11.28896557378016,0.4532084385104717,932,495.15610587670386,148.54683176301114,843.702937639715
2024-01-05 13:00:00,13,4,False,10.632123837728535,0.44620530856378704,943,498.35864239026046,149.50759271707813,847.8662351073385
2024-01-05 14:00:00,14,4,False,6.950623713787802,0.44384024745623113,905,477.42016957915564,143.2260508737467,820.6462204529023
2024-01-05 15:00:00,15,4,False,10.742288463132615,0.6022827273838577,975,576.1402636797045,172.84207910391135,948.9823427836159
2024-01-05 16:00:00,16,4,False,10.922926294399984,0.526517145083529,972,544.9098660084761,163.47295980254282,908.382825811019
2024-01-05 17:00:00,17,4,False,15.736099347138898,0.5152246100840072,944,524.948812767721,165.2129333975095,890.1617461652305
2024-01-05 18:00:00,18,4,False,10.432042023741982,0.44712426648532844,973,514.5707645160898,154.3712293548269,868.9419938709167
2024-01-05 19:00:00,19,4,False,11.42700704891507,0.3811671150337414,869,436.64368918572853,130.99310675571854,767.6367959414471
2024-01-05 20:00:00,20,4,False,10.761636811911131,0.3441714326773335,936,456.4577843943936,136.93733531831808,793.3951197127117
2024-01-05 21:00:00,21,4,False,8.500851835609122,0.36070844705658744,928,458.69497554740525,137.60849266422156,796.3034682116268
2024-01-05 22:00:00,22,4,False,13.131000668180462,0.30116898420682214,873,410.7182092850223,123.21546278550667,733.9336720705289
2024-01-05 23:00:00,23,4,False,12.356367797924959,0.35801344287087883,879,433.527526513401,130.0582579540203,763.5857844674213
2024-01-06 00:00:00,0,5,True,12.441711881460558,0.2288083230896758,806,355.86780336411147,106.76034100923344,662.6281443733449
2024-01-06 01:00:00,1,5,True,9.04801889035365,0.2117194421484906,839,364.7030447850334,109.41091343551001,674.1139582205434
2024-01-06 02:00:00,2,5,True,13.679527788453358,0.28670531679036243,917,426.11351019870494,127.83405305961148,753.9475632583164
2024-01-06 03:00:00,3,5,True,8.077381958027999,0.17311460957349983,850,356.3589672549899,106.90769017649697,663.2666574314869
2024-01-06 04:00:00,4,5,True,12.061942734962098,0.2782388132157075,918,423.4692922128078,127.04078766384232,750.5100798766501
2024-01-06 05:00:00,5,5,True,15.276283805772565,0.28422430667764975,866,401.5552998331379,122.68545447926222,724.2407543124001
2024-01-06 06:00:00,6,5,True,8.921443450049034,0.20601781622243792,883,381.81549268976505,114.54464780692952,696.3601404966946
2024-01-06 07:00:00,7,5,True,9.77706372295435,0.2089835769433766,841,364.65207528375186,109.39562258512555,674.0476978688774
2024-01-06 08:00:00,8,5,True,11.116104526201513,0.3888487159366799,887,448.413524414334,134.5240573243002,782.9375817386342
2024-01-06 09:00:00,9,5,True,9.916992630002433,0.41410181052311107,921,474.90510699671415,142.47153209901424,817.3766390957284
2024-01-06 10:00:00,10,5,True,7.829758742979085,0.39235725040928876,897,454.72778144685276,136.41833443405582,791.1461158809086
2024-01-06 11:00:00,11,5,True,11.075352742593745,0.421678123009594,880,456.43069929937707,136.92920978981311,793.3599090891902
2024-01-06 12:00:00,12,5,True,8.820760070719784,0.48814898262687,940,512.5440174677032,153.76320524031095,866.3072227080141
2024-01-06 13:00:00,13,5,True,11.899692578279016,0.3746141615425143,915,457.35878312456026,137.20763493736808,794.5664180619283
2024-01-06 14:00:00,14,5,True,9.120798977350708,0.314241001464829,932,443.3490453460882,133.00471360382645,776.3537589499147
2024-01-06 15:00:00,15,5,True,14.066655490962951,0.4412961791515327,960,505.45773279418853,151.63731983825656,857.0950526324451
2024-01-06 16:00:00,16,5,True,9.407418833992004,0.48416572879637654,981,533.3366319796982,160.00098959390945,893.3376215736076
2024-01-06 17:00:00,17,5,True,10.336940622944187,0.41963841815255626,947,490.4090327961882,147.12270983885645,837.5317426350447
2024-01-06 18:00:00,18,5,True,12.615235822068055,0.3456125662323166,913,445.76770918804203,133.73031275641262,779.4980219444546
2024-01-06 19:00:00,19,5,True,8.533609978044021,0.24380538183823994,836,374.1285196867074,112.23855590601222,686.3670755927196
2024-01-06 20:00:00,20,5,True,11.457395191641632,0.19407382578941834,862,368.61665513219145,110.58499653965744,679.2016516718488
2024-01-06 21:00:00,21,5,True,13.623897026786345,0.28214277469814736,902,417.49711311109155,125.24913393332746,742.746247044419
2024-01-06 22:00:00,22,5,True,7.801780725482535,0.18243547986507824,898,379.8308243675361,113.94924731026082,693.780071677797
2024-01-06 23:00:00,23,5,True,11.393150064977469,0.23499356065858998,891,395.6017050187215,118.68051150561644,714.2822165243379
2024-01-07 00:00:00,0,6,True,11.550782562971195,0.19978310868530463,897,385.6321793962873,115.68965381888619,701.3218332151735
2024-01-07 01:00:00,1,6,True,12.601796814173596,0.25634123425674804,845,382.3933371787808,114.71800115363425,697.111338332415
2024-01-07 02:00:00,2,6,True,8.57138321092037,0.2316829161431121,859,380.2562499867733,114.07687499603199,694.3331249828053
2024-01-07 03:00:00,3,6,True,8.411504430808542,0.25883810516251315,890,403.6463654378546,121.09390963135638,724.7402750692111
2024-01-07 04:00:00,4,6,True,12.103433271084796,0.25111752774831825,910,409.90678010038783,122.97203403011635,732.8788141305042
2024-01-07 05:00:00,5,6,True,11.660651424095251,0.20066704861379445,855,367.87813062591766,110.3634391877753,678.241569813693
2024-01-07 06:00:00,6,6,True,11.574799167333385,0.28134385317645105,881,407.4955738593813,122.24867215781438,729.7442460171957
2024-01-07 07:00:00,7,6,True,11.773840722214395,0.24756171740784422,894,401.42807014504507,120.42842104351351,721.8564911885586
2024-01-07 08:00:00,8,6,True,9.728025140539804,0.350573549606705,871,426.989824682976,128.0969474048928,755.0867720878688
2024-01-07 09:00:00,9,6,True,11.559711698724426,0.5120463278102897,1001,555.37334965524,166.612004896572,921.985354551812
2024-01-07 10:00:00,10,6,True,11.688478408266747,0.42382150833585625,900,467.57574300090823,140.27272290027247,807.8484659011807
2024-01-07 11:00:00,11,6,True,9.680759215777282,0.39233697233003473,860,435.963918481532,130.7891755444596,766.7530940259916
2024-01-07 12:00:00,12,6,True,14.84813909350646,0.4707602263350912,941,506.5441491925283,151.9632447577585,858.5073939502868
2024-01-07 13:00:00,13,6,True,12.071383357986662,0.4920907804693304,998,545.7426395633568,163.722791869007,909.4654314323637
2024-01-07 14:00:00,14,6,True,8.748237388596362,0.39273252888430576,935,474.13196580273035,142.2395897408191,816.3715555435494
2024-01-07 15:00:00,15,6,True,12.451077885333834,0.4173698743217381,947,489.5497083930744,146.8649125179223,836.4146209109967
2024-01-07 16:00:00,16,6,True,9.1957330272358,0.350599859099853,906,444.1573889377867,133.247216681336,777.4046056191228
2024-01-07 17:00:00,17,6,True,12.726390685693485,0.39264036246159945,913,462.94226037097616,138.88267811129285,801.824938482269
2024-01-07 18:00:00,18,6,True,13.476537153969813,0.3900468723120065,870,440.2363115645783,132.0708934693735,772.3072050339517
2024-01-07 19:00:00,19,6,True,9.525105280561014,0.2592413516810827,809,367.04050140399835,110.1121504211995,677.1526518251978
2024-01-07 20:00:00,20,6,True,13.100345496960546,0.2666380239318505,885,404.13986047187507,121.24195814156252,725.3818186134376
2024-01-07 21:00:00,21,6,True,12.006277809785734,0.27799142244140296,922,425.22323659638937,127.5669709789168,752.7902075753061
2024-01-07 22:00:00,22,6,True,12.831958385911577,0.26188213281499795,888,403.8205335758873,121.14616007276618,724.9666936486535
2024-01-07 23:00:00,23,6,True,14.988545530145329,0.18946286866854173,875,372.5620040339896,111.76860121019688,684.3306052441865
2024-01-08 00:00:00,0,0,False,10.711304216987786,0.3030766447129457,938,442.0143570962972,132.60430712888916,774.6186642251864
2024-01-08 01:00:00,1,0,False,9.701728386012487,0.3226796190268163,906,434.03909393531825,130.21172818059546,764.2508221159137
2024-01-08 02:00:00,2,0,False,9.43729149912511,0.33588797040383855,897,434.4666037808973,130.33998113426918,764.8065849151665
2024-01-08 03:00:00,3,0,False,9.591818806345955,0.4025387145236057,896,457.86987528526026,137.36096258557808,795.2308378708383
2024-01-08 04:00:00,4,0,False,11.076354345938835,0.29185305065735434,948,442.47067680926875,132.74120304278063,775.2118798520494
2024-01-08 05:00:00,5,0,False,11.919979469817951,0.332129247591465,915,441.8093046184762,132.54279138554284,774.352096004019
2024-01-08 06:00:00,6,0,False,11.798174237527931,0.3976504749107025,890,453.06356906821014,135.91907072046303,788.9826397886732
2024-01-08 07:00:00,7,0,False,12.906275615227306,0.33500612627516935,865,418.6621196912086,125.59863590736258,744.2607555985712
2024-01-08 08:00:00,8,0,False,11.285028735141434,0.5230207824921412,994,555.8530631188753,166.75591893566258,922.6089820545378
2024-01-08 09:00:00,9,0,False,14.173208292212802,0.4930228978536048,916,501.24358977356076,150.37307693206822,851.616666705629
2024-01-08 10:00:00,10,0,False,10.743941006556506,0.5128391628662361,1009,560.131886132813,168.03956583984387,928.1714519726568
2024-01-08 11:00:00,11,0,False,16.72070688630747,0.488576372809523,863,470.7065638938473,157.41092968659962,828.117493580447
2024-01-08 12:00:00,12,0,False,12.53881647005582,0.5333532736364177,1002,564.4679920734762,169.34039762204287,933.808389695519
2024-01-08 13:00:00,13,0,False,9.580279220733106,0.4227471796296782,941,488.4720384126109,146.54161152378327,835.0136499363941
2024-01-08 14:00:00,14,0,False,9.159921230466475,0.4818343995805727,948,514.5116043209531,154.35348129628593,868.8650856172391
2024-01-08 15:00:00,15,0,False,12.273762280422478,0.5148286338347154,949,527.5789494036579,158.27368482109736,885.8526342247553
2024-01-08 16:00:00,16,0,False,10.869002429297755,0.5266847624003097,1014,568.5233396295656,170.55700188886968,939.0803415184353
2024-01-08 17:00:00,17,0,False,12.75103886115484,0.5746476311376914,993,575.800039087891,172.7400117263673,948.5400508142584
2024-01-08 18:00:00,18,0,False,12.276622314489048,0.4804487666567212,917,497.1786076096853,149.15358228290557,846.3321898925908
2024-01-08 19:00:00,19,0,False,11.191597748092226,0.4239740880930436,875,454.6409308325653,136.3922792497696,791.0332100823349
2024-01-08 20:00:00,20,0,False,9.650775957368845,0.31704880866701646,900,429.1375711201259,128.74127133603778,757.8788424561637
2024-01-08 21:00:00,21,0,False,8.321776072612586,0.4164323205772322,924,477.313385685345,143.1940157056035,820.5074013909485
2024-01-08 22:00:00,22,0,False,10.465547051051583,0.3908733563349186,871,441.03027734708564,132.3090832041257,773.3393605512114
2024-01-08 23:00:00,23,0,False,13.078480278100553,0.30432707101838885,889,419.36870645413904,125.81061193624171,745.1793183903808
2024-01-09 00:00:00,0,1,False,11.800975209393055,0.36535196186259106,892,442.55757999257247,132.76727399777172,775.3248539903442
2024-01-09 01:00:00,1,1,False,8.888414489143514,0.3474382082233904,904,442.0336560935779,132.61009682807338,774.6437529216513
2024-01-09 02:00:00,2,1,False,11.733357513805613,0.38127922968375,936,470.35094359359596,141.10528307807877,811.4562266716747
2024-01-09 03:00:00,3,1,False,12.164733323543068,0.3388364205783345,946,459.31570154684175,137.7947104640525,797.1104120108943
2024-01-09 04:00:00,4,1,False,9.633485876457506,0.3346376887169134,927,448.53365497623145,134.56009649286943,783.0937514691009
2024-01-09 05:00:00,5,1,False,11.715752424663645,0.4184547291381425,903,467.1958481646971,140.15875444940912,807.3546026141062
2024-01-09 06:00:00,6,1,False,11.531820389062432,0.34506395527721634,914,446.05538204935027,133.81661461480508,779.8719966641554
2024-01-09 07:00:00,7,1,False,9.136562367739003,0.3913211162095883,919,465.49964231864465,139.6498926955934,805.149535014238
2024-01-09 08:00:00,8,1,False,12.145176963505943,0.48873242574779,906,494.2166310909991,148.26498932729973,842.4816204182988
2024-01-09 09:00:00,9,1,False,12.558269839481984,0.5833331629613762,986,575.1665994719667,172.54997984159002,947.7165793135567
2024-01-09 10:00:00,10,1,False,13.609901077907303,0.46608326853322535,995,533.7511408762236,160.1253422628671,893.8764831390907
2024-01-09 11:00:00,11,1,False,13.55849975766135,0.4692928234376408,941,505.991818741928,151.79754562257838,857.7893643645064
2024-01-09 12:00:00,12,1,False,8.702653233284565,0.5762258590557952,925,536.9535678506443,161.08607035519327,898.0396382058375
2024-01-09 13:00:00,13,1,False,9.589437454897341,0.47775268045523733,944,510.7994121398976,153.23982364196928,864.0392357818669
2024-01-09 14:00:00,14,1,False,12.502252880944999,0.5800537153082197,937,545.3541324975207,163.60623974925622,908.960372246777
2024-01-09 15:00:00,15,1,False,12.506848302773449,0.5445920289797407,989,561.5906066643854,168.4771819993156,930.067788663701
2024-01-09 16:00:00,16,1,False,12.51646506695413,0.49226751467195834,963,526.6714466516382,158.00143399549145,884.6728806471297
2024-01-09 17:00:00,17,1,False,19.198925204366915,0.40933532639914205,917,471.09419772320524,180.89004532598113,851.9842430491864
2024-01-09 18:00:00,18,1,False,12.64233500483286,0.4990340847864082,939,516.087202245775,154.8261606737325,870.9133629195074
2024-01-09 19:00:00,19,1,False,13.778776252221968,0.3550815026766712,900,442.8293409636016,132.84880228908048,775.678143252682
2024-01-09 20:00:00,20,1,False,13.42273871163858,0.40836088666521864,922,473.3034950021326,141.99104850063978,815.2945435027724
2024-01-09 21:00:00,21,1,False,12.824607120784702,0.4294223588120056,905,472.200893889946,141.6602681669838,813.8611620569297
2024-01-09 22:00:00,22,1,False,10.898374779495649,0.3157506410428126,853,406.28411872380764,121.88523561714229,728.1693543409499
2024-01-09 23:00:00,23,1,False,13.053939573801586,0.3900590881994091,951,481.22847715105513,144.36854314531652,825.5970202963716
2024-01-10 00:00:00,0,2,False,9.997437777567667,0.38827010780066745,904,456.7984709807214,137.0395412942164,793.8380122749378
2024-01-10 01:00:00,1,2,False,11.076537273133594,0.40367063512052226,926,473.6196032486415,142.08588097459244,815.705484223234
2024-01-10 02:00:00,2,2,False,10.586532873423636,0.3749344956067772,921,460.4758681815367,138.142760454461,798.6186286359978
2024-01-10 03:00:00,3,2,False,11.728092929174954,0.2528751154519115,885,399.2677908699767,119.78033726099301,719.0481281309696
2024-01-10 04:00:00,4,2,False,16.200745660277242,0.342228878373612,867,422.13497501996864,136.77802729211996,758.9130023120886
2024-01-10 05:00:00,5,2,False,7.843981209837726,0.2922146212541542,837,390.7834551958908,117.23503655876723,708.018491754658
2024-01-10 06:00:00,6,2,False,12.958114231780373,0.33986971135409627,884,429.5779299348084,128.8733789804425,758.4513089152509
2024-01-10 07:00:00,7,2,False,8.367243548937754,0.39900021180669465,931,474.43767887681304,142.3313036630439,816.768982539857
